Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer_ID,Country,InvoiceDate_mod,Revenue,Is_Return,Year,Month
571476,22950,36 DOILIES VINTAGE CHRISTMAS,5,2011-10-17 14:51:00,1.45,13546,United Kingdom,2025-10-17 14:51:00,7.25,False,2025,2025-10
571682,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-10-18 14:00:00,4.95,14179,United Kingdom,2025-10-18 14:00:00,4.95,False,2025,2025-10
555589,22037,ROBOT BIRTHDAY CARD,12,2011-06-06 09:36:00,0.42,12802,Netherlands,2025-06-06 09:36:00,5.04,False,2025,2025-06
540642,22555,PLASTERS IN TIN STRONGMAN,12,2011-01-10 13:22:00,1.65,12681,France,2025-01-10 13:22:00,19.8,False,2025,2025-01
550203,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-04-15 10:37:00,16.63,,United Kingdom,2025-04-15 10:37:00,16.63,False,2025,2025-04
560926,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,21,2011-07-22 09:20:00,0.83,,United Kingdom,2025-07-22 09:20:00,17.43,False,2025,2025-07
532647,20771,CHRYSANTHEMUM  JOURNAL,3,2010-11-14 10:11:00,2.55,17243,United Kingdom,2024-11-14 10:11:00,7.649999999999999,False,2024,2024-11
495343,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,2,2010-01-22 18:05:00,1.66,,United Kingdom,2024-01-22 18:05:00,3.32,False,2024,2024-01
495721,21624,VINTAGE UNION JACK DOORSTOP,3,2010-01-26 14:44:00,5.95,15845,United Kingdom,2024-01-26 14:44:00,17.85,False,2024,2024-01
526756,22487,WHITE WOOD GARDEN PLANT LADDER,2,2010-10-13 10:29:00,9.95,12424,Australia,2024-10-13 10:29:00,19.9,False,2024,2024-10
493865,22301,COFFEE MUG CAT + BIRD DESIGN,6,2010-01-07 16:57:00,2.55,15808,United Kingdom,2024-01-07 16:57:00,15.3,False,2024,2024-01
524387,20711,JUMBO BAG TOYS,10,2010-09-28 17:58:00,1.95,12840,United Kingdom,2024-09-28 17:58:00,19.5,False,2024,2024-09
529573,21159,MOODY BOY  DOOR HANGER,2,2010-10-28 18:54:00,1.45,16242,United Kingdom,2024-10-28 18:54:00,2.9,False,2024,2024-10
501686,85049C,ROMANTIC PINKS RIBBONS,1,2010-03-18 16:35:00,2.51,,United Kingdom,2024-03-18 16:35:00,2.51,False,2024,2024-03
545429,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,2011-03-02 14:46:00,2.95,15031,United Kingdom,2025-03-02 14:46:00,2.95,False,2025,2025-03
C576785,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,2011-11-16 13:51:00,3.75,14109,United Kingdom,2025-11-16 13:51:00,-15.0,True,2025,2025-11
570097,22149,FELTCRAFT 6 FLOWER FRIENDS,600,2011-10-07 12:05:00,1.85,16029,United Kingdom,2025-10-07 12:05:00,1110.0,False,2025,2025-10
519660,22668,PINK BABY BUNTING,5,2010-08-19 11:48:00,2.95,17159,United Kingdom,2024-08-19 11:48:00,14.75,False,2024,2024-08
542626,22384,LUNCH BAG PINK POLKADOT,10,2011-01-31 09:51:00,1.65,12720,Germany,2025-01-31 09:51:00,16.5,False,2025,2025-01
499858,22291,"SPRING DEC , HANGING CHICK CREAM",1,2010-03-02 17:04:00,2.98,,United Kingdom,2024-03-02 17:04:00,2.98,False,2024,2024-03
510772,21895,POTTING SHED SOW 'N' GROW SET,2,2010-06-03 14:02:00,8.47,,United Kingdom,2024-06-03 14:02:00,16.94,False,2024,2024-06
492805,85033S,SET/6 SILVER REINDEER T-LIGHTS,36,2009-12-20 12:21:00,0.65,15518,United Kingdom,2023-12-20 12:21:00,23.4,False,2023,2023-12
505883,22524,CHILDRENS GARDEN GLOVES BLUE,12,2010-04-26 13:53:00,1.25,12471,Germany,2024-04-26 13:53:00,15.0,False,2024,2024-04
573576,20971,PINK BLUE FELT CRAFT TRINKET BOX,4,2011-10-31 14:09:00,2.46,14096,United Kingdom,2025-10-31 14:09:00,9.84,False,2025,2025-10
559095,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-07-06 10:49:00,4.15,13198,United Kingdom,2025-07-06 10:49:00,16.6,False,2025,2025-07
528382,21669,BLUE STRIPE CERAMIC DRAWER KNOB,9,2010-10-21 18:01:00,2.51,,United Kingdom,2024-10-21 18:01:00,22.59,False,2024,2024-10
527468,22753,SMALL YELLOW BABUSHKA NOTEBOOK,2,2010-10-18 11:09:00,0.85,17377,United Kingdom,2024-10-18 11:09:00,1.7,False,2024,2024-10
497084,22055,MINI CAKE STAND  HANGING STRAWBERY,4,2010-02-05 14:57:00,1.65,18168,United Kingdom,2024-02-05 14:57:00,6.6,False,2024,2024-02
516120,22631,CIRCUS PARADE LUNCH BOX,24,2010-07-16 14:47:00,1.95,12415,Australia,2024-07-16 14:47:00,46.8,False,2024,2024-07
581193,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-12-07 17:05:00,4.95,17097,Spain,2025-12-07 17:05:00,4.95,False,2025,2025-12
546622,20754,RETROSPOT RED WASHING UP GLOVES,1,2011-03-15 11:30:00,2.1,17954,United Kingdom,2025-03-15 11:30:00,2.1,False,2025,2025-03
525888,22460,EMBOSSED GLASS TEALIGHT HOLDER,3,2010-10-07 15:01:00,1.25,16906,United Kingdom,2024-10-07 15:01:00,3.75,False,2024,2024-10
577602,22959,WRAP CHRISTMAS VILLAGE,25,2011-11-21 08:37:00,0.42,16139,United Kingdom,2025-11-21 08:37:00,10.5,False,2025,2025-11
555507,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-03 16:39:00,0.85,16186,United Kingdom,2025-06-03 16:39:00,8.5,False,2025,2025-06
523023,22674,FRENCH TOILET SIGN BLUE METAL,12,2010-09-20 11:45:00,1.25,17716,United Kingdom,2024-09-20 11:45:00,15.0,False,2024,2024-09
544601,22442,GROW YOUR OWN FLOWERS SET OF 3,2,2011-02-22 09:00:00,7.95,16638,United Kingdom,2025-02-22 09:00:00,15.9,False,2025,2025-02
520582,21911,GARDEN METAL SIGN,12,2010-08-27 10:38:00,1.65,17732,United Kingdom,2024-08-27 10:38:00,19.8,False,2024,2024-08
556521,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2011-06-13 11:15:00,9.95,14573,United Kingdom,2025-06-13 11:15:00,9.95,False,2025,2025-06
548860,23003,TRAVEL CARD WALLET VINTAGE ROSE,3,2011-04-04 13:38:00,0.42,13263,United Kingdom,2025-04-04 13:38:00,1.26,False,2025,2025-04
573576,22271,FELTCRAFT DOLL ROSIE,1,2011-10-31 14:09:00,5.79,14096,United Kingdom,2025-10-31 14:09:00,5.79,False,2025,2025-10
513907,21231,SWEETHEART CERAMIC TRINKET BOX,1,2010-06-29 12:08:00,2.51,,United Kingdom,2024-06-29 12:08:00,2.51,False,2024,2024-06
559698,23238,SET OF 4 KNICK KNACK TINS LONDON,3,2011-07-11 17:07:00,4.15,17589,United Kingdom,2025-07-11 17:07:00,12.45,False,2025,2025-07
528645,22113,GREY HEART HOT WATER BOTTLE,5,2010-10-24 12:14:00,3.75,15994,United Kingdom,2024-10-24 12:14:00,18.75,False,2024,2024-10
507881,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2010-05-11 15:08:00,5.91,,United Kingdom,2024-05-11 15:08:00,5.91,False,2024,2024-05
569722,23506,MINI PLAYING CARDS SPACEBOY,20,2011-10-06 09:31:00,0.42,12431,Australia,2025-10-06 09:31:00,8.4,False,2025,2025-10
506131,21240,BLUE  SPOTTY CUP,8,2010-04-27 14:56:00,0.85,14211,United Kingdom,2024-04-27 14:56:00,6.8,False,2024,2024-04
527145,85049B,LUSH GREENS RIBBONS,24,2010-10-15 10:24:00,1.25,12409,Switzerland,2024-10-15 10:24:00,30.0,False,2024,2024-10
528577,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2010-10-22 13:13:00,11.02,,United Kingdom,2024-10-22 13:13:00,33.06,False,2024,2024-10
504442,22296,HEART IVORY TRELLIS LARGE,2,2010-04-13 14:27:00,1.65,,United Kingdom,2024-04-13 14:27:00,3.3,False,2024,2024-04
517986,21718,RED METAL BEACH SPADE,6,2010-08-03 15:17:00,2.51,,United Kingdom,2024-08-03 15:17:00,15.06,False,2024,2024-08
562955,23229,VINTAGE DONKEY TAIL GAME,1,2011-08-11 10:14:00,7.46,,United Kingdom,2025-08-11 10:14:00,7.46,False,2025,2025-08
562213,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-08-03 13:39:00,2.08,13975,United Kingdom,2025-08-03 13:39:00,12.48,False,2025,2025-08
560433,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-07-18 15:49:00,2.46,,United Kingdom,2025-07-18 15:49:00,29.52,False,2025,2025-07
522740,22390,PAPERWEIGHT CHILDHOOD MEMORIES,1,2010-09-16 13:06:00,2.55,13243,United Kingdom,2024-09-16 13:06:00,2.55,False,2024,2024-09
533904,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,3,2010-11-19 11:54:00,1.25,16936,United Kingdom,2024-11-19 11:54:00,3.75,False,2024,2024-11
569137,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,2011-09-30 14:45:00,2.46,,United Kingdom,2025-09-30 14:45:00,2.46,False,2025,2025-09
558240,85087,CANDY SPOT CUSHION COVER,2,2011-06-27 15:27:00,3.29,,United Kingdom,2025-06-27 15:27:00,6.58,False,2025,2025-06
544302,POST,POSTAGE,1,2011-02-17 13:16:00,18.0,12654,Germany,2025-02-17 13:16:00,18.0,False,2025,2025-02
566726,22632,HAND WARMER RED RETROSPOT,1,2011-09-14 13:12:00,2.1,15021,United Kingdom,2025-09-14 13:12:00,2.1,False,2025,2025-09
580393,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,4,2011-12-04 10:51:00,2.1,16438,United Kingdom,2025-12-04 10:51:00,8.4,False,2025,2025-12
512409,22127,PARTY CONES CARNIVAL ASSORTED,12,2010-06-15 13:18:00,1.25,16307,United Kingdom,2024-06-15 13:18:00,15.0,False,2024,2024-06
511557,21868,POTTING SHED TEA MUG,24,2010-06-09 10:02:00,1.25,15290,United Kingdom,2024-06-09 10:02:00,30.0,False,2024,2024-06
576837,22352,LUNCH BOX WITH CUTLERY RETROSPOT,1,2011-11-16 15:16:00,4.96,,United Kingdom,2025-11-16 15:16:00,4.96,False,2025,2025-11
560716,22754,SMALL RED BABUSHKA NOTEBOOK,12,2011-07-20 13:26:00,0.85,17675,United Kingdom,2025-07-20 13:26:00,10.2,False,2025,2025-07
555094,21896,POTTING SHED TWINE,6,2011-05-31 13:17:00,2.1,13398,United Kingdom,2025-05-31 13:17:00,12.6,False,2025,2025-05
545596,20728,LUNCH BAG CARS BLUE,10,2011-03-04 10:49:00,1.65,14447,United Kingdom,2025-03-04 10:49:00,16.5,False,2025,2025-03
566442,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-09-12 15:29:00,1.25,14732,United Kingdom,2025-09-12 15:29:00,30.0,False,2025,2025-09
527358,21930,JUMBO STORAGE BAG SKULLS,1,2010-10-17 10:42:00,1.95,16782,United Kingdom,2024-10-17 10:42:00,1.95,False,2024,2024-10
549014,21671,RED SPOT CERAMIC DRAWER KNOB,6,2011-04-05 15:00:00,1.25,17841,United Kingdom,2025-04-05 15:00:00,7.5,False,2025,2025-04
543033,20829,GLITTER HANGING BUTTERFLY STRING,1,2011-02-02 15:48:00,2.1,17841,United Kingdom,2025-02-02 15:48:00,2.1,False,2025,2025-02
490292,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,1,2009-12-04 13:23:00,3.75,16723,United Kingdom,2023-12-04 13:23:00,3.75,False,2023,2023-12
534165,22415,WHITE TISSUE REAM,1,2010-11-21 13:13:00,7.95,16411,United Kingdom,2024-11-21 13:13:00,7.95,False,2024,2024-11
564660,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-08-26 14:45:00,1.45,15074,United Kingdom,2025-08-26 14:45:00,17.4,False,2025,2025-08
533333,20728,LUNCH BAG CARS BLUE,20,2010-11-16 18:07:00,1.65,16748,United Kingdom,2024-11-16 18:07:00,33.0,False,2024,2024-11
499502,21179,NO JUNK MAIL METAL SIGN,1,2010-02-28 15:01:00,1.25,14044,United Kingdom,2024-02-28 15:01:00,1.25,False,2024,2024-02
492425,21745,GAOLERS KEYS DECORATIVE GARDEN,1,2009-12-16 17:58:00,8.65,,United Kingdom,2023-12-16 17:58:00,8.65,False,2023,2023-12
524286,22059,CERAMIC STRWBERRY DESIGN MUG,8,2010-09-28 12:35:00,1.49,16919,United Kingdom,2024-09-28 12:35:00,11.92,False,2024,2024-09
524087,21645,ASSORTED TUTTI FRUTTI ROUND BOX,1,2010-09-27 11:41:00,3.36,,United Kingdom,2024-09-27 11:41:00,3.36,False,2024,2024-09
509621,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-05-25 09:51:00,1.95,15321,United Kingdom,2024-05-25 09:51:00,23.4,False,2024,2024-05
541973,21199,PINK  HEART CONFETTI IN TUBE,48,2011-01-24 14:01:00,0.42,16730,United Kingdom,2025-01-24 14:01:00,20.16,False,2025,2025-01
578807,23200,JUMBO BAG PEARS,10,2011-11-25 13:10:00,2.08,17491,United Kingdom,2025-11-25 13:10:00,20.8,False,2025,2025-11
490963,21553,CERAMIC BIRDHOUSE FINCH BLUE  LARGE,1,2009-12-08 15:49:00,13.0,,United Kingdom,2023-12-08 15:49:00,13.0,False,2023,2023-12
575216,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-11-09 11:04:00,1.45,13384,United Kingdom,2025-11-09 11:04:00,17.4,False,2025,2025-11
517358,21843,RED RETROSPOT CAKE STAND,1,2010-07-28 15:40:00,10.95,16278,United Kingdom,2024-07-28 15:40:00,10.95,False,2024,2024-07
563070,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,8,2011-08-11 15:34:00,0.85,14099,United Kingdom,2025-08-11 15:34:00,6.8,False,2025,2025-08
507879,22066,LOVE HEART TRINKET POT,2,2010-05-11 15:03:00,1.45,16805,United Kingdom,2024-05-11 15:03:00,2.9,False,2024,2024-05
496976,21535,RETRO SPOT SMALL MILK JUG,1,2010-02-05 09:28:00,2.55,12500,Germany,2024-02-05 09:28:00,2.55,False,2024,2024-02
537374,22549,PICTURE DOMINOES,1,2010-12-06 12:55:00,1.45,17259,United Kingdom,2024-12-06 12:55:00,1.45,False,2024,2024-12
528586,22672,FRENCH BATHROOM SIGN BLUE METAL,3,2010-10-22 13:59:00,1.65,17191,United Kingdom,2024-10-22 13:59:00,4.949999999999999,False,2024,2024-10
493260,20804,GLASS CHICKEN BUTTER DISH,1,2009-12-22 14:31:00,3.43,,United Kingdom,2023-12-22 14:31:00,3.43,False,2023,2023-12
572243,21682,LARGE MEDINA STAMPED METAL BOWL,4,2011-10-21 15:43:00,4.95,17361,United Kingdom,2025-10-21 15:43:00,19.8,False,2025,2025-10
542303,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-01-27 11:05:00,8.5,12539,Spain,2025-01-27 11:05:00,17.0,False,2025,2025-01
534859,22076,6 RIBBONS EMPIRE,1,2010-11-24 13:56:00,3.36,,United Kingdom,2024-11-24 13:56:00,3.36,False,2024,2024-11
569714,20974,12 PENCILS SMALL TUBE SKULL,1,2011-10-05 17:28:00,0.65,18033,United Kingdom,2025-10-05 17:28:00,0.65,False,2025,2025-10
523304,21987,PACK OF 6 SKULL PAPER CUPS,20,2010-09-21 12:46:00,0.65,14688,United Kingdom,2024-09-21 12:46:00,13.0,False,2024,2024-09
567140,23174,REGENCY SUGAR BOWL GREEN,4,2011-09-16 14:47:00,4.15,15410,United Kingdom,2025-09-16 14:47:00,16.6,False,2025,2025-09
511850,84970S,HANGING HEART ZINC T-LIGHT HOLDER,60,2010-06-10 19:07:00,0.85,16742,United Kingdom,2024-06-10 19:07:00,51.0,False,2024,2024-06
562024,21090,SET/6 COLLAGE PAPER PLATES,4,2011-08-01 16:07:00,0.83,,United Kingdom,2025-08-01 16:07:00,3.32,False,2025,2025-08
577549,35970,ZINC FOLKART SLEIGH BELLS,2,2011-11-20 15:00:00,1.69,17841,United Kingdom,2025-11-20 15:00:00,3.38,False,2025,2025-11
532995,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2010-11-15 14:36:00,1.25,14395,United Kingdom,2024-11-15 14:36:00,1.25,False,2024,2024-11
566266,20984,12 PENCILS TALL TUBE POSY,24,2011-09-11 13:22:00,0.29,17299,United Kingdom,2025-09-11 13:22:00,6.959999999999999,False,2025,2025-09
513279,22064,PINK DOUGHNUT TRINKET POT,12,2010-06-23 13:19:00,1.65,16180,United Kingdom,2024-06-23 13:19:00,19.8,False,2024,2024-06
516843,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,2,2010-07-23 11:32:00,1.25,15867,United Kingdom,2024-07-23 11:32:00,2.5,False,2024,2024-07
528951,21174,POTTERING IN THE SHED METAL SIGN,12,2010-10-25 16:43:00,2.16,17450,United Kingdom,2024-10-25 16:43:00,25.92,False,2024,2024-10
537219,84991,60 TEATIME FAIRY CAKE CASES,3,2010-12-05 15:47:00,0.55,14081,United Kingdom,2024-12-05 15:47:00,1.65,False,2024,2024-12
498049,22324,BLUE POLKADOT KIDS BAG,6,2010-02-16 11:13:00,4.95,13407,United Kingdom,2024-02-16 11:13:00,29.700000000000003,False,2024,2024-02
501679,84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,24,2010-03-18 16:20:00,0.85,13203,United Kingdom,2024-03-18 16:20:00,20.4,False,2024,2024-03
495773,ADJUST,Adjustment by john on 26/01/2010 16,1,2010-01-26 16:57:00,4.57,12600,Germany,2024-01-26 16:57:00,4.57,False,2024,2024-01
571257,85099B,JUMBO BAG RED RETROSPOT,6,2011-10-14 17:17:00,4.13,,United Kingdom,2025-10-14 17:17:00,24.78,False,2025,2025-10
553678,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-05-18 13:00:00,1.25,14009,United Kingdom,2025-05-18 13:00:00,15.0,False,2025,2025-05
C491588,82607A,GLASS BONBON JAR PARFUME AUX FLEURE,-6,2009-12-11 12:59:00,1.25,17465,United Kingdom,2023-12-11 12:59:00,-7.5,True,2023,2023-12
524701,22570,FELTCRAFT CUSHION RABBIT,4,2010-09-30 12:19:00,3.75,17667,United Kingdom,2024-09-30 12:19:00,15.0,False,2024,2024-09
519819,82583,HOT BATHS METAL SIGN,1,2010-08-20 13:59:00,2.1,18106,United Kingdom,2024-08-20 13:59:00,2.1,False,2024,2024-08
540059,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,96,2011-01-04 14:33:00,2.55,17457,United Kingdom,2025-01-04 14:33:00,244.8,False,2025,2025-01
548449,21035,SET/2 RED RETROSPOT TEA TOWELS,6,2011-03-31 11:08:00,3.25,14911,EIRE,2025-03-31 11:08:00,19.5,False,2025,2025-03
555002,22382,LUNCH BAG SPACEBOY DESIGN,10,2011-05-31 08:50:00,1.65,17682,United Kingdom,2025-05-31 08:50:00,16.5,False,2025,2025-05
490099,21667,GLASS CAKE COVER AND PLATE,1,2009-12-03 16:12:00,16.95,16736,United Kingdom,2023-12-03 16:12:00,16.95,False,2023,2023-12
513655,DOT,DOTCOM POSTAGE,1,2010-06-28 10:02:00,61.3,,United Kingdom,2024-06-28 10:02:00,61.3,False,2024,2024-06
564843,23550,WRAP ALPHABET POSTER,25,2011-08-30 14:09:00,0.42,15866,United Kingdom,2025-08-30 14:09:00,10.5,False,2025,2025-08
575856,23306,SET OF 36 PANTRY PAPER DOILIES,1,2011-11-11 12:28:00,1.45,16386,United Kingdom,2025-11-11 12:28:00,1.45,False,2025,2025-11
510993,85017A,ENVELOPE 50 ROMANTIC IMAGES,12,2010-06-04 13:47:00,0.85,18206,United Kingdom,2024-06-04 13:47:00,10.2,False,2024,2024-06
581219,23288,GREEN VINTAGE SPOT BEAKER,1,2011-12-08 09:28:00,1.63,,United Kingdom,2025-12-08 09:28:00,1.63,False,2025,2025-12
502057,22583,PACK OF 6 HANDBAG GIFT BOXES,1,2010-03-22 14:38:00,2.55,13357,United Kingdom,2024-03-22 14:38:00,2.55,False,2024,2024-03
574739,23332,IVORY WICKER HEART LARGE,12,2011-11-06 16:04:00,1.65,16357,United Kingdom,2025-11-06 16:04:00,19.8,False,2025,2025-11
537382,21018,BIRD BOX CHRISTMAS TREE DECORATION,3,2010-12-06 13:13:00,0.85,16710,United Kingdom,2024-12-06 13:13:00,2.55,False,2024,2024-12
533343,21011,GLITTER SNOW PEAR TREE DECORATION,36,2010-11-16 19:29:00,0.38,15194,United Kingdom,2024-11-16 19:29:00,13.68,False,2024,2024-11
497238,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2010-02-08 10:34:00,2.95,12472,Germany,2024-02-08 10:34:00,17.700000000000003,False,2024,2024-02
532985,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-11-15 13:56:00,3.95,12733,USA,2024-11-15 13:56:00,15.8,False,2024,2024-11
529820,84378,SET OF 3 HEART COOKIE CUTTERS,36,2010-10-31 11:28:00,1.25,13795,United Kingdom,2024-10-31 11:28:00,45.0,False,2024,2024-10
563711,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-18 15:41:00,1.25,16928,United Kingdom,2025-08-18 15:41:00,15.0,False,2025,2025-08
515899,22618,COOKING SET RETROSPOT,2,2010-07-15 12:34:00,9.95,15827,United Kingdom,2024-07-15 12:34:00,19.9,False,2024,2024-07
567484,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,12,2011-09-20 13:52:00,8.15,17340,United Kingdom,2025-09-20 13:52:00,97.8,False,2025,2025-09
571931,85179A,GREEN BITTY LIGHT CHAIN,2,2011-10-19 16:59:00,2.46,,United Kingdom,2025-10-19 16:59:00,4.92,False,2025,2025-10
574837,22588,CARD HOLDER GINGHAM HEART,6,2011-11-07 11:33:00,2.89,15785,United Kingdom,2025-11-07 11:33:00,17.34,False,2025,2025-11
550289,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-04-15 14:32:00,9.95,13880,United Kingdom,2025-04-15 14:32:00,19.9,False,2025,2025-04
552826,22838,3 TIER CAKE TIN RED AND CREAM,2,2011-05-11 13:20:00,14.95,14277,France,2025-05-11 13:20:00,29.9,False,2025,2025-05
489857,22082,RIBBON REEL STRIPES DESIGN,2,2009-12-02 14:43:00,3.43,,United Kingdom,2023-12-02 14:43:00,6.86,False,2023,2023-12
511051,22312,OFFICE MUG WARMER POLKADOT,1,2010-06-06 12:13:00,4.95,12911,United Kingdom,2024-06-06 12:13:00,4.95,False,2024,2024-06
495377,22090,PAPER BUNTING RETRO SPOTS,6,2010-01-24 13:36:00,2.95,14194,United Kingdom,2024-01-24 13:36:00,17.700000000000003,False,2024,2024-01
547787,85099F,JUMBO BAG STRAWBERRY,40,2011-03-25 11:57:00,1.95,13139,United Kingdom,2025-03-25 11:57:00,78.0,False,2025,2025-03
558355,22138,BAKING SET 9 PIECE RETROSPOT,4,2011-06-28 14:58:00,4.95,13614,United Kingdom,2025-06-28 14:58:00,19.8,False,2025,2025-06
554121,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,2011-05-22 15:31:00,1.65,17690,United Kingdom,2025-05-22 15:31:00,19.8,False,2025,2025-05
524837,22221,CAKE STAND LOVEBIRD 2 TIER PINK,12,2010-09-30 17:39:00,8.5,13763,United Kingdom,2024-09-30 17:39:00,102.0,False,2024,2024-09
551292,23078,ICE CREAM PEN LIP GLOSS,96,2011-04-27 14:27:00,1.04,14298,United Kingdom,2025-04-27 14:27:00,99.84,False,2025,2025-04
490143,22040,BOTANICAL ROSE GIFT WRAP,25,2009-12-04 08:40:00,0.42,14286,United Kingdom,2023-12-04 08:40:00,10.5,False,2023,2023-12
546275,85186C,BUNNY EGG GARLAND,24,2011-03-10 15:06:00,0.42,13126,United Kingdom,2025-03-10 15:06:00,10.08,False,2025,2025-03
548894,21454,PAINTED PINK RABBIT,3,2011-04-04 16:01:00,0.83,,United Kingdom,2025-04-04 16:01:00,2.49,False,2025,2025-04
569693,90200D,PINK SWEETHEART BRACELET,1,2011-10-05 15:18:00,4.25,17837,United Kingdom,2025-10-05 15:18:00,4.25,False,2025,2025-10
540551,84559B,3D SHEET OF CAT STICKERS,1,2011-01-10 09:43:00,1.69,,United Kingdom,2025-01-10 09:43:00,1.69,False,2025,2025-01
529818,22896,PEG BAG APPLES DESIGN,1,2010-10-31 11:22:00,2.55,14087,United Kingdom,2024-10-31 11:22:00,2.55,False,2024,2024-10
535215,22918,HERB MARKER PARSLEY,5,2010-11-25 12:18:00,0.65,16354,United Kingdom,2024-11-25 12:18:00,3.25,False,2024,2024-11
514097,22419,LIPSTICK PEN RED,1,2010-06-30 12:27:00,0.85,,United Kingdom,2024-06-30 12:27:00,0.85,False,2024,2024-06
528705,22189,CREAM HEART CARD HOLDER,2,2010-10-24 13:07:00,3.95,13137,United Kingdom,2024-10-24 13:07:00,7.9,False,2024,2024-10
565932,21742,LARGE ROUND WICKER PLATTER,1,2011-09-08 10:35:00,5.95,16418,United Kingdom,2025-09-08 10:35:00,5.95,False,2025,2025-09
493404,22153,ANGEL DECORATION STARS ON DRESS,1,2009-12-23 15:30:00,0.87,,United Kingdom,2023-12-23 15:30:00,0.87,False,2023,2023-12
557248,21621,VINTAGE UNION JACK BUNTING,2,2011-06-17 15:22:00,8.5,14491,United Kingdom,2025-06-17 15:22:00,17.0,False,2025,2025-06
522978,22470,HEART OF WICKER LARGE,6,2010-09-19 13:51:00,2.95,17085,United Kingdom,2024-09-19 13:51:00,17.700000000000003,False,2024,2024-09
513963,21930,JUMBO STORAGE BAG SKULLS,200,2010-06-29 15:17:00,1.65,13694,United Kingdom,2024-06-29 15:17:00,330.0,False,2024,2024-06
552232,23194,GYMKHANA TREASURE BOOK BOX,2,2011-05-06 15:54:00,4.58,,United Kingdom,2025-05-06 15:54:00,9.16,False,2025,2025-05
504924,21871,SAVE THE PLANET MUG,6,2010-04-19 10:49:00,1.25,,United Kingdom,2024-04-19 10:49:00,7.5,False,2024,2024-04
532121,21112,"SWISS ROLL TOWEL, PINK  SPOTS",6,2010-11-11 09:32:00,2.95,17572,United Kingdom,2024-11-11 09:32:00,17.700000000000003,False,2024,2024-11
570872,84598,BOYS ALPHABET IRON ON PATCHES,6,2011-10-12 16:40:00,0.42,,United Kingdom,2025-10-12 16:40:00,2.52,False,2025,2025-10
527950,90214R,"LETTER ""R"" BLING KEY RING",3,2010-10-19 15:33:00,1.25,16795,United Kingdom,2024-10-19 15:33:00,3.75,False,2024,2024-10
532317,22248,DECORATION  PINK CHICK MAGIC GARDEN,16,2010-11-11 14:57:00,0.85,12803,Netherlands,2024-11-11 14:57:00,13.6,False,2024,2024-11
501795,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2010-03-19 13:41:00,3.75,16508,United Kingdom,2024-03-19 13:41:00,3.75,False,2024,2024-03
546774,22822,CREAM WALL PLANTER HEART SHAPED,1,2011-03-16 15:45:00,5.95,14505,United Kingdom,2025-03-16 15:45:00,5.95,False,2025,2025-03
535322,22632,HAND WARMER RED RETROSPOT,1,2010-11-25 15:19:00,2.1,,United Kingdom,2024-11-25 15:19:00,2.1,False,2024,2024-11
554960,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2011-05-27 15:18:00,3.29,,United Kingdom,2025-05-27 15:18:00,6.58,False,2025,2025-05
574533,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2011-11-04 14:24:00,4.25,12928,United Kingdom,2025-11-04 14:24:00,102.0,False,2025,2025-11
