Customer_ID,InvoiceDate_mod,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16696,2025-07-27 14:23:00,135,4,657.9,3,3,3,9,Regulars
17459,2025-10-27 13:25:00,43,2,657.3,4,2,3,9,Regulars
15207,2024-10-26 11:11:00,410,5,653.77,2,4,3,9,Regulars
17398,2025-08-17 09:48:00,115,3,653.38,3,3,3,9,Regulars
16117,2025-06-03 11:42:00,190,4,650.05,3,3,3,9,Regulars
15205,2025-09-15 19:36:00,85,3,648.8299999999999,3,3,3,9,Regulars
16573,2025-09-27 11:17:00,74,4,648.41,3,3,3,9,Regulars
14024,2025-08-10 11:30:00,122,3,645.74,3,3,3,9,Regulars
17312,2025-07-24 11:52:00,139,3,644.3,3,3,3,9,Regulars
12612,2025-10-13 12:12:00,58,2,643.59,4,2,3,9,Regulars
12538,2025-11-10 17:16:00,29,2,640.45,4,2,3,9,Regulars
14664,2025-11-20 10:59:00,20,2,636.24,4,2,3,9,Regulars
16428,2025-09-19 16:31:00,81,4,635.54,3,3,3,9,Regulars
15045,2025-07-11 11:33:00,152,3,633.66,3,3,3,9,Regulars
17985,2025-11-17 14:24:00,22,1,631.35,4,2,3,9,Regulars
17691,2024-12-16 17:20:00,358,5,627.35,2,4,3,9,Regulars
14381,2025-10-18 17:10:00,52,2,625.94,4,2,3,9,Regulars
17134,2025-08-25 09:53:00,107,3,625.3,3,3,3,9,Regulars
16792,2025-03-02 14:41:00,282,5,623.46,2,4,3,9,Regulars
12596,2025-10-19 13:02:00,51,2,618.27,4,2,3,9,Regulars
13301,2025-08-28 11:25:00,104,4,618.09,3,3,3,9,Regulars
17639,2025-03-08 15:22:00,276,6,615.17,2,4,3,9,Regulars
16847,2025-10-27 13:29:00,43,2,614.89,4,2,3,9,Regulars
16589,2025-09-29 14:50:00,71,4,612.36,3,3,3,9,Regulars
16158,2024-07-05 13:55:00,522,10,611.32,1,5,3,9,Regulars
14636,2025-11-03 16:12:00,36,2,609.85,4,2,3,9,Regulars
15275,2025-11-08 17:54:00,31,2,609.19,4,2,3,9,Regulars
15717,2025-04-19 13:21:00,234,5,607.0,2,4,3,9,Regulars
12944,2025-11-04 11:04:00,36,2,604.51,4,2,3,9,Regulars
14339,2025-04-19 11:31:00,235,5,600.66,2,4,3,9,Regulars
18183,2025-05-05 17:47:00,218,6,600.52,2,4,3,9,Regulars
12556,2025-10-20 13:06:00,50,2,599.56,4,2,3,9,Regulars
16780,2025-08-31 16:09:00,100,3,596.4,3,3,3,9,Regulars
13811,2025-06-09 09:54:00,184,4,591.75,3,3,3,9,Regulars
17483,2025-10-05 13:10:00,65,4,591.73,3,3,3,9,Regulars
15524,2025-11-15 12:09:00,25,2,591.4,4,2,3,9,Regulars
15624,2025-08-15 11:38:00,117,4,588.13,3,3,3,9,Regulars
13106,2025-08-03 11:50:00,129,3,586.46,3,3,3,9,Regulars
12791,2024-12-01 11:27:00,374,8,585.1500000000001,2,4,3,9,Regulars
14529,2025-10-10 15:27:00,60,3,578.61,3,3,3,9,Regulars
18262,2025-07-22 16:04:00,140,3,577.54,3,3,3,9,Regulars
14323,2025-08-17 11:37:00,115,4,574.26,3,3,3,9,Regulars
16658,2024-12-06 13:47:00,368,9,573.48,2,4,3,9,Regulars
17274,2025-11-04 13:16:00,35,2,573.22,4,2,3,9,Regulars
14053,2025-08-07 14:27:00,124,4,572.3,3,3,3,9,Regulars
15920,2025-07-08 15:31:00,154,9,569.14,3,4,2,9,Regulars
18150,2025-11-07 16:49:00,32,3,566.58,4,3,2,9,Loyal
17233,2025-11-04 14:06:00,35,3,560.86,4,3,2,9,Loyal
14273,2025-10-19 13:20:00,51,4,559.97,4,3,2,9,Loyal
15198,2025-09-08 14:42:00,92,6,559.45,3,4,2,9,Regulars
17503,2025-12-07 09:18:00,3,2,558.96,5,2,2,9,Regulars
14592,2025-11-04 16:35:00,35,3,557.94,4,3,2,9,Loyal
16720,2025-11-13 16:22:00,26,4,556.6899999999999,4,3,2,9,Loyal
18127,2025-11-20 14:05:00,19,4,556.13,4,3,2,9,Loyal
13816,2025-11-16 08:38:00,24,4,555.04,4,3,2,9,Loyal
15634,2025-11-22 16:28:00,17,2,554.65,5,2,2,9,Regulars
15597,2025-11-10 11:46:00,30,3,554.52,4,3,2,9,Loyal
12879,2025-10-26 12:24:00,45,4,552.57,4,3,2,9,Loyal
16811,2025-12-05 11:39:00,5,2,547.07,5,2,2,9,Regulars
17295,2025-11-11 10:49:00,29,3,547.0,4,3,2,9,Loyal
17806,2025-11-28 14:12:00,11,1,546.04,5,2,2,9,Regulars
14716,2025-10-27 17:29:00,43,3,543.28,4,3,2,9,Loyal
15598,2025-11-04 13:14:00,35,4,543.02,4,3,2,9,Loyal
13812,2025-10-28 14:27:00,42,3,539.0,4,3,2,9,Loyal
14539,2025-11-24 09:50:00,16,2,537.48,5,2,2,9,Regulars
16804,2025-11-16 16:43:00,23,3,536.99,4,3,2,9,Loyal
17011,2025-11-09 13:30:00,30,4,536.7,4,3,2,9,Loyal
13894,2025-11-17 13:35:00,22,5,535.97,4,3,2,9,Loyal
15659,2025-10-27 09:23:00,44,3,532.49,4,3,2,9,Loyal
16706,2025-11-02 13:50:00,37,3,531.35,4,3,2,9,Loyal
17458,2025-11-24 13:01:00,15,2,529.58,5,2,2,9,Regulars
18043,2025-11-15 12:48:00,25,3,529.29,4,3,2,9,Loyal
17999,2025-11-02 15:56:00,37,3,528.46,4,3,2,9,Loyal
18053,2025-10-04 17:31:00,66,6,527.77,3,4,2,9,Regulars
16561,2025-12-04 11:50:00,6,2,511.12,5,2,2,9,Regulars
16406,2025-11-21 11:57:00,19,4,509.66,4,3,2,9,Loyal
13710,2025-11-08 08:16:00,32,3,509.52,4,3,2,9,Loyal
14034,2025-11-17 14:02:00,22,4,509.09,4,3,2,9,Loyal
13594,2025-10-18 10:19:00,53,3,508.42,4,3,2,9,Loyal
17384,2025-11-20 15:48:00,19,3,507.55,4,3,2,9,Loyal
13865,2025-10-12 13:31:00,58,4,501.56,4,3,2,9,Loyal
16616,2025-11-24 16:31:00,15,2,500.42,5,2,2,9,Regulars
17256,2025-08-24 13:30:00,107,5,498.93,3,4,2,9,Regulars
12904,2025-11-21 14:34:00,18,2,496.06,5,2,2,9,Regulars
16352,2025-11-22 10:32:00,18,2,494.44,5,2,2,9,Regulars
16488,2025-11-06 13:42:00,33,4,492.20000000000005,4,3,2,9,Loyal
17608,2025-11-06 13:06:00,33,4,488.06,4,3,2,9,Loyal
17453,2025-11-22 09:42:00,18,2,486.72,5,2,2,9,Regulars
12479,2025-12-06 09:25:00,4,3,477.3,5,2,2,9,Regulars
16080,2025-09-19 10:42:00,82,6,472.90000000000003,3,4,2,9,Regulars
16473,2025-06-28 09:10:00,165,5,469.58,3,4,2,9,Regulars
17680,2025-11-16 12:42:00,24,4,462.5,4,3,2,9,Loyal
14954,2025-11-27 14:30:00,12,2,462.12,5,2,2,9,Regulars
15540,2025-11-28 13:51:00,11,2,460.68,5,2,2,9,Regulars
15018,2025-11-01 12:47:00,39,4,456.26,4,3,2,9,Loyal
12375,2025-12-07 11:27:00,3,3,455.42,5,2,2,9,Regulars
14335,2025-11-23 13:41:00,16,2,454.86,5,2,2,9,Regulars
17564,2025-11-15 13:27:00,24,3,454.01,4,3,2,9,Loyal
15124,2025-11-17 10:09:00,23,4,450.82,4,3,2,9,Loyal
14784,2025-11-13 13:30:00,26,3,449.93,4,3,2,9,Loyal
17344,2025-10-24 12:56:00,46,3,443.86,4,3,2,9,Loyal
16968,2025-12-05 15:02:00,4,2,439.43,5,2,2,9,Regulars
16519,2025-11-14 15:41:00,25,4,439.06,4,3,2,9,Loyal
15158,2025-10-25 13:53:00,45,3,437.66,4,3,2,9,Loyal
15488,2025-09-08 10:11:00,93,5,431.92,3,4,2,9,Regulars
13066,2025-11-15 13:39:00,24,3,430.9,4,3,2,9,Loyal
12452,2025-11-23 10:28:00,17,3,428.57000000000005,5,2,2,9,Regulars
17330,2025-11-17 08:56:00,23,4,423.8,4,3,2,9,Loyal
16773,2025-10-13 14:37:00,57,3,421.24,4,3,2,9,Loyal
17232,2025-12-07 12:21:00,3,2,417.77,5,2,2,9,Regulars
16832,2025-06-08 15:36:00,184,5,417.61,3,4,2,9,Regulars
13565,2025-11-20 14:33:00,19,3,414.8,4,3,2,9,Loyal
13669,2025-10-20 09:32:00,51,3,413.55,4,3,2,9,Loyal
17767,2025-11-24 14:42:00,15,2,413.05,5,2,2,9,Regulars
16932,2025-10-17 14:12:00,53,3,412.55,4,3,2,9,Loyal
15728,2025-10-21 14:03:00,49,3,409.80000000000007,4,3,2,9,Loyal
13827,2025-10-13 12:38:00,58,3,409.8,4,3,2,9,Loyal
14581,2025-11-23 12:39:00,17,2,409.65,5,2,2,9,Regulars
17785,2025-10-17 13:43:00,53,3,403.38,4,3,2,9,Loyal
14494,2025-11-14 09:21:00,26,3,401.46,4,3,2,9,Loyal
18270,2025-11-01 13:57:00,38,4,400.35,4,3,2,9,Loyal
15883,2025-12-07 17:05:00,2,2,396.48,5,2,2,9,Regulars
15577,2025-07-11 17:03:00,151,5,396.03,3,4,2,9,Regulars
16998,2025-07-13 09:49:00,150,7,394.02,3,4,2,9,Regulars
15504,2025-09-19 13:45:00,81,5,392.75,3,4,2,9,Regulars
17379,2025-11-28 13:56:00,11,1,389.71999999999997,5,2,2,9,Regulars
13352,2025-12-02 11:58:00,8,2,389.28000000000003,5,2,2,9,Regulars
17286,2025-11-18 12:47:00,22,3,389.18,4,3,2,9,Loyal
13899,2025-11-23 13:40:00,16,2,388.52,5,2,2,9,Regulars
17771,2025-10-14 11:43:00,57,4,387.41,4,3,2,9,Loyal
17595,2025-11-27 16:08:00,12,2,386.69,5,2,2,9,Regulars
17711,2025-11-29 11:40:00,11,2,385.1,5,2,2,9,Regulars
15440,2025-10-16 12:16:00,55,3,383.68,4,3,2,9,Loyal
16988,2025-12-04 16:02:00,5,2,382.67,5,2,2,9,Regulars
13657,2025-11-29 12:32:00,11,2,382.14,5,2,2,9,Regulars
17250,2025-12-06 12:15:00,4,2,381.97,5,2,2,9,Regulars
17936,2025-12-04 13:32:00,5,1,380.13,5,2,2,9,Regulars
14731,2025-10-23 15:54:00,47,3,380.02,4,3,2,9,Loyal
16930,2025-11-13 16:13:00,26,3,378.89,4,3,2,9,Loyal
15048,2025-10-05 14:55:00,65,5,377.52,3,4,2,9,Regulars
14448,2025-11-30 13:50:00,9,2,375.35,5,2,2,9,Regulars
17911,2025-11-30 14:52:00,9,1,366.23,5,2,2,9,Regulars
15429,2025-11-13 12:28:00,27,3,364.9,4,3,2,9,Loyal
15949,2025-11-23 09:09:00,17,2,364.72,5,2,2,9,Regulars
14594,2025-12-02 13:28:00,7,2,363.33,5,2,2,9,Regulars
17573,2025-11-10 13:01:00,29,4,362.9,4,3,2,9,Loyal
13962,2025-11-18 08:47:00,22,3,362.8,4,3,2,9,Loyal
18110,2025-11-20 12:59:00,19,3,362.03000000000003,4,3,2,9,Loyal
14950,2025-12-01 09:42:00,9,2,361.25,5,2,2,9,Regulars
17668,2025-12-08 13:25:00,1,2,347.75,5,2,2,9,Regulars
12895,2025-10-28 13:51:00,42,3,347.3,4,3,2,9,Loyal
13068,2025-11-29 15:00:00,10,2,344.0,5,2,2,9,Regulars
18081,2025-11-03 16:30:00,36,3,343.45,4,3,2,9,Loyal
17928,2025-10-25 13:52:00,45,3,341.24,4,3,2,9,Loyal
17917,2025-10-25 13:20:00,45,3,335.03,4,3,2,9,Loyal
15781,2025-11-14 14:57:00,25,4,333.56,4,3,2,9,Loyal
13519,2025-10-20 15:56:00,50,3,331.26,4,3,2,9,Loyal
16478,2025-11-14 15:51:00,25,3,331.0,4,3,2,9,Loyal
17914,2025-12-06 11:58:00,4,1,329.36,5,2,2,9,Regulars
16322,2025-12-08 15:41:00,1,2,326.75,5,2,2,9,Regulars
17440,2025-07-15 10:36:00,148,6,314.26,3,4,2,9,Regulars
17181,2025-10-13 14:48:00,57,3,309.85,4,3,2,9,Loyal
15163,2025-11-21 13:10:00,18,2,304.47,5,2,2,9,Regulars
17383,2025-12-05 17:36:00,4,2,304.09000000000003,5,2,2,9,Regulars
15054,2025-11-27 15:02:00,12,2,302.1,5,2,2,9,Regulars
15432,2025-11-16 16:30:00,23,4,301.26,4,3,2,9,Loyal
16479,2025-11-29 13:40:00,10,2,300.83,5,2,2,9,Regulars
16956,2025-11-30 14:28:00,9,2,292.34,5,2,2,9,Regulars
13739,2025-11-21 13:35:00,18,2,292.2,5,2,2,9,Regulars
17359,2025-11-28 14:37:00,11,2,284.46,5,2,2,9,Regulars
13606,2025-11-10 17:46:00,29,3,276.75,4,3,2,9,Loyal
16313,2025-12-06 13:02:00,3,2,274.15000000000003,5,2,2,9,Regulars
13058,2025-11-15 12:43:00,25,3,271.40000000000003,4,3,2,9,Loyal
14520,2025-12-08 09:46:00,2,2,270.6,5,2,2,9,Regulars
12962,2025-12-02 15:55:00,7,2,266.39,5,2,2,9,Regulars
13217,2025-08-09 15:32:00,122,6,266.12,3,4,2,9,Regulars
17636,2025-12-01 08:29:00,9,2,265.93,5,2,2,9,Regulars
17901,2025-11-10 17:29:00,29,3,260.08,4,3,2,9,Loyal
14777,2025-12-05 13:20:00,4,4,239.26000000000002,5,3,1,9,Loyal
13403,2025-11-22 08:28:00,18,3,229.5,5,3,1,9,Loyal
18030,2025-12-05 16:37:00,4,3,220.7,5,3,1,9,Loyal
14385,2025-11-30 15:36:00,9,3,202.10999999999999,5,3,1,9,Loyal
16669,2025-11-16 12:26:00,24,5,200.14999999999998,4,4,1,9,Loyal
17468,2025-11-29 15:33:00,10,3,194.8,5,3,1,9,Loyal
18282,2025-12-02 11:43:00,8,3,176.6,5,3,1,9,Loyal
18037,2025-07-08 13:39:00,154,15,167.42,3,5,1,9,Regulars
14287,2025-12-01 13:25:00,8,4,151.23,5,3,1,9,Loyal
14768,2025-11-22 12:54:00,17,3,139.5,5,3,1,9,Loyal
14836,2025-11-29 16:45:00,10,3,102.45,5,3,1,9,Loyal
17816,2025-11-03 11:34:00,37,6,96.11,4,4,1,9,Loyal
14865,2025-12-02 16:25:00,7,4,92.52,5,3,1,9,Loyal
16454,2025-10-26 11:40:00,45,8,1.9000000000000004,4,4,1,9,Loyal
16446,2025-12-09 09:27:00,1,4,-6.100000000005821,5,3,1,9,Loyal
13091,2025-11-18 16:48:00,21,6,-130.21999999999997,4,4,1,9,Loyal
18052,2024-05-24 11:11:00,565,1,10877.18,1,2,5,8,Big Spenders (Dormant)
14091,2024-02-23 15:17:00,655,2,9530.08,1,2,5,8,Big Spenders (Dormant)
16749,2024-04-27 13:06:00,591,2,4157.88,1,2,5,8,Big Spenders (Dormant)
12737,2024-07-29 12:29:00,499,2,3710.5,1,2,5,8,Big Spenders (Dormant)
12469,2024-07-05 12:40:00,523,2,3070.54,1,2,5,8,Big Spenders (Dormant)
12511,2024-10-21 10:58:00,415,2,3065.77,1,2,5,8,Big Spenders (Dormant)
15817,2024-10-15 11:07:00,421,3,2766.4,1,3,4,8,Big Spenders (Dormant)
15077,2024-09-09 18:20:00,456,4,2423.88,1,3,4,8,Big Spenders (Dormant)
15946,2024-07-25 12:18:00,503,3,2304.18,1,3,4,8,Big Spenders (Dormant)
14938,2024-07-25 16:00:00,502,4,2289.43,1,3,4,8,Big Spenders (Dormant)
13371,2024-07-29 12:44:00,499,4,2271.46,1,3,4,8,Big Spenders (Dormant)
15629,2024-09-15 13:46:00,450,4,2240.9,1,3,4,8,Big Spenders (Dormant)
14469,2024-10-19 14:30:00,416,4,2093.46,1,3,4,8,Big Spenders (Dormant)
12501,2025-01-28 13:54:00,315,2,2089.68,2,2,4,8,Big Spenders (Dormant)
13696,2024-10-14 09:44:00,422,4,2008.6999999999998,1,3,4,8,Big Spenders (Dormant)
16698,2025-04-27 10:52:00,227,2,1998.0,2,2,4,8,Big Spenders (Dormant)
16290,2024-09-01 11:52:00,465,4,1957.7,1,3,4,8,Big Spenders (Dormant)
12385,2024-11-25 15:19:00,379,2,1923.4,2,2,4,8,Big Spenders (Dormant)
14887,2025-09-21 15:32:00,79,1,1862.0,3,1,4,8,Regulars
12369,2024-10-22 13:13:00,413,3,1791.15,2,2,4,8,Big Spenders (Dormant)
16380,2025-10-09 15:40:00,61,1,1743.1499999999999,3,1,4,8,Regulars
13920,2024-10-04 12:37:00,432,5,1734.8799999999999,1,3,4,8,Big Spenders (Dormant)
12405,2025-07-14 08:52:00,149,1,1710.39,3,1,4,8,Regulars
15947,2025-09-18 10:46:00,83,1,1708.24,3,1,4,8,Regulars
16902,2025-08-15 14:17:00,116,1,1706.88,3,1,4,8,Regulars
16993,2024-09-02 17:45:00,463,3,1688.15,1,3,4,8,Big Spenders (Dormant)
12813,2024-07-26 09:50:00,502,3,1687.8,1,3,4,8,Big Spenders (Dormant)
15736,2024-10-05 19:59:00,430,3,1668.67,1,3,4,8,Big Spenders (Dormant)
16329,2024-10-08 12:44:00,428,4,1664.92,1,3,4,8,Big Spenders (Dormant)
17814,2024-11-29 14:21:00,375,2,1609.37,2,2,4,8,Big Spenders (Dormant)
12514,2025-03-17 16:38:00,267,2,1597.76,2,2,4,8,Big Spenders (Dormant)
17028,2024-05-07 15:33:00,581,3,1593.83,1,3,4,8,Big Spenders (Dormant)
16860,2024-09-13 10:05:00,453,4,1593.67,1,3,4,8,Big Spenders (Dormant)
12629,2024-11-19 09:18:00,386,2,1558.22,2,2,4,8,Big Spenders (Dormant)
13783,2024-08-09 09:23:00,488,4,1542.09,1,3,4,8,Big Spenders (Dormant)
15798,2024-08-04 09:13:00,493,3,1535.37,1,3,4,8,Big Spenders (Dormant)
16244,2025-05-12 10:18:00,212,2,1522.75,2,2,4,8,Big Spenders (Dormant)
14695,2024-07-08 14:18:00,519,4,1466.72,1,3,4,8,Big Spenders (Dormant)
13042,2024-05-04 13:10:00,584,4,1454.84,1,3,4,8,Big Spenders (Dormant)
15876,2024-10-26 18:58:00,409,2,1449.14,2,2,4,8,Big Spenders (Dormant)
12389,2024-11-02 11:52:00,403,3,1433.33,2,2,4,8,Big Spenders (Dormant)
16300,2024-10-05 13:14:00,430,3,1367.32,1,3,4,8,Big Spenders (Dormant)
13074,2024-07-16 16:53:00,511,5,1362.8400000000001,1,3,4,8,Big Spenders (Dormant)
12591,2025-01-26 14:35:00,317,3,1338.95,2,2,4,8,Big Spenders (Dormant)
12639,2025-04-15 12:48:00,239,3,1312.3700000000001,2,2,4,8,Big Spenders (Dormant)
12426,2025-05-29 12:26:00,195,3,1311.41,2,2,4,8,Big Spenders (Dormant)
16377,2025-03-17 15:41:00,267,2,1308.48,2,2,4,8,Big Spenders (Dormant)
15813,2025-05-16 08:13:00,208,2,1303.9099999999999,2,2,4,8,Big Spenders (Dormant)
14490,2024-10-29 15:04:00,406,2,1273.47,2,2,4,8,Big Spenders (Dormant)
17478,2024-10-27 15:01:00,408,2,1272.8000000000002,2,2,4,8,Big Spenders (Dormant)
16222,2025-01-25 13:38:00,318,2,1272.05,2,2,4,8,Big Spenders (Dormant)
13916,2024-09-02 10:04:00,464,5,1260.51,1,3,4,8,Big Spenders (Dormant)
17635,2024-10-11 15:12:00,424,4,1256.83,1,3,4,8,Big Spenders (Dormant)
13855,2024-07-27 09:53:00,501,5,1253.94,1,3,4,8,Big Spenders (Dormant)
13201,2024-07-25 14:30:00,502,4,1233.06,1,3,4,8,Big Spenders (Dormant)
15004,2025-07-15 14:05:00,147,1,1220.77,3,1,4,8,Regulars
15390,2024-11-08 15:19:00,396,2,1216.66,2,2,4,8,Big Spenders (Dormant)
16307,2024-10-06 14:31:00,429,3,1194.92,1,3,4,8,Big Spenders (Dormant)
18286,2024-08-20 11:57:00,477,3,1188.43,1,3,4,8,Big Spenders (Dormant)
18060,2024-10-27 16:41:00,408,2,1185.46,2,2,4,8,Big Spenders (Dormant)
15259,2024-07-15 08:47:00,513,4,1182.3799999999999,1,3,4,8,Big Spenders (Dormant)
13797,2024-09-29 10:34:00,437,4,1168.45,1,3,4,8,Big Spenders (Dormant)
17525,2024-12-15 12:05:00,360,3,1161.9,2,3,3,8,Regulars
17978,2024-12-09 14:05:00,365,4,1159.99,2,3,3,8,Regulars
17127,2024-10-07 09:54:00,429,5,1155.0300000000002,1,4,3,8,Regulars
12533,2024-03-31 10:24:00,619,6,1149.99,1,4,3,8,Regulars
15879,2024-10-31 16:21:00,404,4,1137.8,2,3,3,8,Regulars
15695,2025-03-18 08:32:00,267,4,1131.04,2,3,3,8,Regulars
14479,2025-03-31 09:07:00,254,4,1124.71,2,3,3,8,Regulars
17492,2025-04-05 15:21:00,248,3,1122.42,2,3,3,8,Regulars
17788,2025-09-27 10:09:00,74,2,1117.9,3,2,3,8,Regulars
16769,2025-03-24 13:41:00,260,4,1117.05,2,3,3,8,Regulars
14672,2025-04-19 10:19:00,235,4,1113.14,2,3,3,8,Regulars
13393,2024-05-05 09:34:00,584,6,1105.85,1,4,3,8,Regulars
16702,2024-10-20 14:10:00,415,5,1100.8799999999999,1,4,3,8,Regulars
17137,2024-10-19 14:51:00,416,6,1099.81,1,4,3,8,Regulars
14370,2024-09-15 10:53:00,451,9,1092.13,1,4,3,8,Regulars
14009,2025-05-25 15:47:00,198,4,1090.23,2,3,3,8,Regulars
13368,2025-03-28 09:59:00,257,5,1086.1000000000001,2,3,3,8,Regulars
13744,2025-09-05 15:19:00,95,2,1080.52,3,2,3,8,Regulars
17477,2024-04-06 10:06:00,613,5,1079.0,1,4,3,8,Regulars
17366,2024-11-12 16:55:00,392,3,1075.59,2,3,3,8,Regulars
16231,2024-11-25 15:00:00,379,4,1074.47,2,3,3,8,Regulars
12815,2025-07-15 10:21:00,148,2,1063.46,3,2,3,8,Regulars
17421,2024-11-18 16:57:00,386,3,1059.41,2,3,3,8,Regulars
16391,2024-11-04 12:27:00,401,4,1052.26,2,3,3,8,Regulars
14734,2024-10-19 13:09:00,416,5,1045.47,1,4,3,8,Regulars
16260,2025-10-20 09:40:00,51,1,1035.45,4,1,3,8,Regulars
12811,2025-03-24 09:42:00,261,5,1033.9,2,3,3,8,Regulars
14248,2025-01-25 14:45:00,318,3,1032.95,2,3,3,8,Regulars
16198,2025-09-25 14:58:00,75,2,1030.0410000000002,3,2,3,8,Regulars
15887,2024-10-29 08:36:00,407,3,1027.15,2,3,3,8,Regulars
15003,2024-08-23 15:44:00,473,7,1022.03,1,4,3,8,Regulars
16787,2024-11-07 11:01:00,398,4,1017.53,2,3,3,8,Regulars
13333,2024-10-24 13:24:00,411,3,1015.74,2,3,3,8,Regulars
17197,2025-11-10 10:32:00,30,1,1013.01,4,1,3,8,Regulars
12446,2025-10-13 12:50:00,58,1,1002.3100000000001,4,1,3,8,Regulars
12410,2025-02-11 15:47:00,301,4,1001.46,2,3,3,8,Regulars
12545,2025-09-25 13:39:00,75,2,1000.39,3,2,3,8,Regulars
18143,2025-08-15 12:07:00,117,2,1000.16,3,2,3,8,Regulars
17539,2024-04-01 15:45:00,617,7,997.34,1,4,3,8,Regulars
13439,2025-03-29 14:20:00,255,3,986.61,2,3,3,8,Regulars
17958,2025-08-15 12:19:00,117,2,973.88,3,2,3,8,Regulars
16254,2024-11-26 13:22:00,378,3,967.44,2,3,3,8,Regulars
14510,2024-11-29 12:46:00,376,4,964.55,2,3,3,8,Regulars
15109,2025-04-13 09:53:00,241,4,961.9,2,3,3,8,Regulars
18192,2025-09-29 09:53:00,72,1,957.97,3,2,3,8,Regulars
14430,2024-07-16 11:35:00,512,5,956.4000000000001,1,4,3,8,Regulars
16141,2025-09-12 13:11:00,88,2,955.94,3,2,3,8,Regulars
14350,2025-03-14 12:27:00,271,4,947.8,2,3,3,8,Regulars
17544,2024-11-14 15:08:00,390,3,944.82,2,3,3,8,Regulars
12874,2024-11-19 15:23:00,385,3,933.42,2,3,3,8,Regulars
14924,2025-04-08 09:25:00,246,3,931.01,2,3,3,8,Regulars
15723,2024-12-10 11:12:00,365,4,930.7,2,3,3,8,Regulars
15243,2025-09-26 14:12:00,74,2,927.28,3,2,3,8,Regulars
17805,2025-09-27 11:49:00,74,2,927.03,3,2,3,8,Regulars
14326,2025-04-19 11:08:00,235,4,923.98,2,3,3,8,Regulars
16109,2025-05-05 09:17:00,219,4,923.5799999999999,2,3,3,8,Regulars
13122,2025-09-06 15:53:00,94,2,922.39,3,2,3,8,Regulars
17472,2025-06-01 14:57:00,191,4,922.35,2,3,3,8,Regulars
13641,2024-03-09 07:37:00,641,7,921.8199999999999,1,4,3,8,Regulars
14605,2024-11-30 14:07:00,374,4,921.5600000000001,2,3,3,8,Regulars
15576,2025-11-02 12:03:00,38,1,921.37,4,1,3,8,Regulars
17363,2024-11-09 17:11:00,395,3,920.46,2,3,3,8,Regulars
14015,2025-10-18 10:02:00,53,1,917.34,4,1,3,8,Regulars
16643,2025-04-08 08:24:00,246,3,915.5600000000001,2,3,3,8,Regulars
14423,2025-05-05 15:12:00,218,4,914.96,2,3,3,8,Regulars
14549,2025-02-01 13:47:00,311,4,913.6,2,3,3,8,Regulars
15364,2025-09-05 09:46:00,96,2,913.19,3,2,3,8,Regulars
16138,2024-12-06 15:10:00,368,4,902.4,2,3,3,8,Regulars
17176,2025-05-22 12:41:00,202,3,902.3199999999999,2,3,3,8,Regulars
17226,2025-02-04 11:52:00,309,3,895.47,2,3,3,8,Regulars
15211,2025-10-10 13:31:00,60,2,894.4100000000001,3,2,3,8,Regulars
13288,2024-09-22 16:32:00,443,6,892.16,1,4,3,8,Regulars
13872,2024-07-14 15:39:00,513,6,891.32,1,4,3,8,Regulars
14065,2024-11-15 16:13:00,389,4,889.37,2,3,3,8,Regulars
14813,2024-12-05 11:57:00,370,4,888.91,2,3,3,8,Regulars
12793,2025-01-09 12:12:00,335,3,885.53,2,3,3,8,Regulars
17704,2025-06-24 09:40:00,169,2,885.19,3,2,3,8,Regulars
14933,2024-09-22 10:47:00,444,5,885.0,1,4,3,8,Regulars
16228,2024-11-30 13:53:00,374,4,881.0600000000001,2,3,3,8,Regulars
15653,2025-09-08 10:49:00,93,2,877.44,3,2,3,8,Regulars
13166,2025-03-02 14:28:00,282,3,873.43,2,3,3,8,Regulars
14753,2025-09-13 14:50:00,87,2,869.51,3,2,3,8,Regulars
17167,2024-11-25 10:05:00,380,3,867.11,2,3,3,8,Regulars
13891,2024-11-26 15:57:00,378,3,859.21,2,3,3,8,Regulars
16677,2024-11-11 18:01:00,393,3,849.77,2,3,3,8,Regulars
14202,2024-11-23 17:13:00,381,3,847.76,2,3,3,8,Regulars
18108,2025-04-05 08:25:00,249,4,842.46,2,3,3,8,Regulars
14355,2024-12-09 12:16:00,366,3,840.0500000000001,2,3,3,8,Regulars
18141,2024-12-14 11:09:00,361,4,838.57,2,3,3,8,Regulars
17332,2024-06-29 16:10:00,528,5,838.27,1,4,3,8,Regulars
13795,2024-11-16 17:25:00,388,4,836.3,2,3,3,8,Regulars
12525,2024-08-05 18:09:00,491,8,835.1800000000001,1,4,3,8,Regulars
16644,2025-06-15 12:39:00,178,2,833.78,3,2,3,8,Regulars
15617,2024-11-08 16:07:00,396,3,828.5500000000001,2,3,3,8,Regulars
17003,2024-11-02 13:15:00,402,4,828.21,2,3,3,8,Regulars
12461,2025-09-06 16:57:00,94,2,826.88,3,2,3,8,Regulars
17880,2024-12-10 10:21:00,365,3,824.9200000000001,2,3,3,8,Regulars
13922,2024-12-23 10:38:00,352,5,824.7,2,3,3,8,Regulars
17683,2024-11-19 10:11:00,386,3,819.01,2,3,3,8,Regulars
14890,2025-03-31 11:57:00,254,3,817.25,2,3,3,8,Regulars
15180,2024-12-07 14:57:00,367,3,816.9300000000001,2,3,3,8,Regulars
